n_iter,RandomPlayer,GreedyPlayer,AlphaZeroBaseline
100,0.4,0.0,0.5
200,0.4,0.0,0.6
300,0.4,0.0,0.4
400,0.7,0.0,0.4
500,0.5,0.0,0.6
600,0.5,0.0,0.5
700,0.1,0.0,0.5
800,0.2,0.0,0.4
900,0.4,0.0,0.3
1000,0.5,0.0,0.5
1100,0.6,0.0,0.5
1200,0.3,0.0,0.4
1300,0.1,0.0,0.2
1400,0.3,0.0,0.3
